,home_id,home,home_score,away_id,away,away_score,startdate,complete
2268,417,Gallaudet,38.0,3162,Alfred State College,24.0,2023-10-21T17:00:00.000Z,True
2263,2213,Emory & Henry,27.0,2839,Tusculum,24.0,2023-10-21T17:00:00.000Z,True
2266,2702,Western New England,10.0,2280,Husson,9.0,2023-10-21T17:00:00.000Z,True
2265,118,Johns Hopkins,42.0,2667,Ursinus,14.0,2023-10-21T17:00:00.000Z,True
2264,2834,Sul Ross State,7.0,2810,Hardin-Simmons,55.0,2023-10-21T17:00:00.000Z,True
2262,559,University of Mary,34.0,110254,Davenport,44.0,2023-10-21T17:00:00.000Z,True
2261,2559,Shippensburg,13.0,210,Millersville,7.0,2023-10-21T17:00:00.000Z,True
2267,2438,Nebraska-Kearney,17.0,137,Missouri Western,20.0,2023-10-21T17:00:00.000Z,True
2323,2188,East Stroudsburg,21.0,2071,Bloomsburg,16.0,2023-10-21T17:05:00.000Z,True
2324,2557,Coast Guard,52.0,2467,Norwich,17.0,2023-10-21T17:30:00.000Z,True
2326,2731,Williams,14.0,2977,Trinity CT,41.0,2023-10-21T17:30:00.000Z,True
2327,2023,Anderson IN,6.0,190,Defiance,36.0,2023-10-21T17:30:00.000Z,True
2328,2233,Franklin,35.0,86,Rose-Hulman,50.0,2023-10-21T17:30:00.000Z,True
2329,2733,Wilmington OH,0.0,426,Mount Union,69.0,2023-10-21T17:30:00.000Z,True
2330,2419,Mount St. Joseph,52.0,2262,Hanover,27.0,2023-10-21T17:30:00.000Z,True
2325,159,Dartmouth,20.0,171,Columbia,9.0,2023-10-21T17:30:00.000Z,True
2332,2678,VMI,14.0,2535,Samford,27.0,2023-10-21T17:30:00.000Z,True
2333,2074,Bluffton,50.0,2362,Manchester,12.0,2023-10-21T17:30:00.000Z,True
2334,424,Capital,17.0,2302,John Carroll,63.0,2023-10-21T17:30:00.000Z,True
2335,2940,Livingstone,27.0,2551,Shaw,26.0,2023-10-21T17:30:00.000Z,True
2331,2736,Winston-Salem,24.0,395,St. Augustine's,17.0,2023-10-21T17:30:00.000Z,True
2360,2152,Concordia MN,49.0,2359,Macalester,8.0,2023-10-21T18:00:00.000Z,True
2359,2802,Bethel MN,49.0,162,Hamline,7.0,2023-10-21T18:00:00.000Z,True
2358,133,St. Olaf College,36.0,124,Augsburg,56.0,2023-10-21T18:00:00.000Z,True
2356,2047,Averett,24.0,2079,Bridgewater VA,53.0,2023-10-21T18:00:00.000Z,True
2355,509,Crown College,3.0,446,Martin Luther College,13.0,2023-10-21T18:00:00.000Z,True
2354,2151,Concordia IL,28.0,101,Eureka College,27.0,2023-10-21T18:00:00.000Z,True
2353,32,Carroll WI,6.0,396,Wheaton College Ill,52.0,2023-10-21T18:00:00.000Z,True
2352,2106,Carthage,7.0,306,Illinois Wesleyan,34.0,2023-10-21T18:00:00.000Z,True
2349,332,Muskingum,17.0,427,Ohio Northern,27.0,2023-10-21T18:00:00.000Z,True
2350,266,Beloit College,3.0,2919,Monmouth IL,59.0,2023-10-21T18:00:00.000Z,True
2348,2123,Chadron State,3.0,2570,Colorado State-Pueblo,28.0,2023-10-21T18:00:00.000Z,True
2347,613,South Dakota Mines,48.0,2237,Fort Lewis,10.0,2023-10-21T18:00:00.000Z,True
2346,2842,UVA-Wise,34.0,101784,Erskine,23.0,2023-10-21T18:00:00.000Z,True
2343,2101,Carleton,42.0,375,St. Scholastica,21.0,2023-10-21T18:00:00.000Z,True
2344,2805,Clark Atlanta,21.0,2119,Central State,48.0,2023-10-21T18:00:00.000Z,True
2345,490,Benedict College,63.0,2310,Kentucky State,14.0,2023-10-21T18:00:00.000Z,True
2361,2968,Gustavus Adolphus,38.0,2600,St. Johns MN,35.0,2023-10-21T18:00:00.000Z,True
2351,3071,North Central,49.0,143,Washington MO,3.0,2023-10-21T18:00:00.000Z,True
2362,2155,Cornell College IA,47.0,80,Chicago,34.0,2023-10-21T18:00:00.000Z,True
2365,2283,Benedictine IL,31.0,6353,Lakeland University,6.0,2023-10-21T18:00:00.000Z,True
2364,409,Concordia WI,7.0,2832,St. Norbert,13.0,2023-10-21T18:00:00.000Z,True
2394,389,Upper Iowa,35.0,2586,Southwest Baptist,13.0,2023-10-21T18:00:00.000Z,True
2393,2746,Wittenberg,35.0,83,DePauw,41.0,2023-10-21T18:00:00.000Z,True
2392,2740,Wisconsin-La Crosse,31.0,271,UW-Oshkosh,28.0,2023-10-21T18:00:00.000Z,True
2391,2964,Central,72.0,6845,Nebraska Wesleyan University,0.0,2023-10-21T18:00:00.000Z,True
2390,2687,Washburn,28.0,2231,Fort Hays State,31.0,2023-10-21T18:00:00.000Z,True
2389,65,Grinnell,7.0,255,Knox College,14.0,2023-10-21T18:00:00.000Z,True
2388,2894,Sioux Falls,35.0,2851,Winona State,42.0,2023-10-21T18:00:00.000Z,True
2387,2891,Ripon,12.0,262,Lake Forest,0.0,2023-10-21T18:00:00.000Z,True
2386,122666,Barton College,24.0,351,Wingate,38.0,2023-10-21T18:00:00.000Z,True
2385,2042,Augustana IL,42.0,75,North Park,28.0,2023-10-21T18:00:00.000Z,True
2384,72,Elmhurst,29.0,74,Millikin,27.0,2023-10-21T18:00:00.000Z,True
2383,2232,Fort Valley State,31.0,60,Morehouse,3.0,2023-10-21T18:00:00.000Z,True
2382,151,East Carolina,7.0,2429,Charlotte,10.0,2023-10-21T18:00:00.000Z,True
2381,2261,Hampton,3.0,48,Delaware,47.0,2023-10-21T18:00:00.000Z,True
2363,2044,Aurora,70.0,2741,Wisconsin Lutheran,7.0,2023-10-21T18:00:00.000Z,True
2380,2754,Youngstown State,41.0,2287,Illinois State,38.0,2023-10-21T18:00:00.000Z,True
2378,2588,Southwestern University,7.0,386,Trinity TX,57.0,2023-10-21T18:00:00.000Z,True
2377,2553,Sewanee Univ. of the South,23.0,2757,Berry College,61.0,2023-10-21T18:00:00.000Z,True
2376,132,Bemidji State,38.0,3066,Concordia-St. Paul,3.0,2023-10-21T18:00:00.000Z,True
2375,2816,McKendree,20.0,2402,Missouri S&T,17.0,2023-10-21T18:00:00.000Z,True
2374,2043,Augustana SD,28.0,2364,Minnesota State,10.0,2023-10-21T18:00:00.000Z,True
2373,330,Virginia State,16.0,2207,Elizabeth City State,17.0,2023-10-21T18:00:00.000Z,True
2372,2888,Ouachita Baptist,31.0,2033,Arkansas Tech,24.0,2023-10-21T18:00:00.000Z,True
2371,568,Minot State,7.0,134,Minnesota-Duluth,42.0,2023-10-21T18:00:00.000Z,True
2370,2743,Wisconsin-Stevens Point,14.0,2723,UW-River Falls,75.0,2023-10-21T18:00:00.000Z,True
2369,2963,Case Western Reserve,35.0,2845,Waynesburg,0.0,2023-10-21T18:00:00.000Z,True
2368,263,Loras College,7.0,2685,Wartburg,62.0,2023-10-21T18:00:00.000Z,True
2367,2045,Austin College,14.0,2371,Mary Hardin-Baylor,49.0,2023-10-21T18:00:00.000Z,True
2366,241,McMurry,45.0,2758,Howard Payne,21.0,2023-10-21T18:00:00.000Z,True
2342,129,Saginaw Valley,17.0,131,Wayne State MI,10.0,2023-10-21T18:00:00.000Z,True
2379,354,Olivet College,7.0,2812,Hope,45.0,2023-10-21T18:00:00.000Z,True
2341,189,Bowling Green,41.0,2006,Akron,14.0,2023-10-21T18:00:00.000Z,True
2357,2738,Wisconsin-Eau Claire,14.0,272,Wisconsin-Platteville,47.0,2023-10-21T18:00:00.000Z,True
2339,2210,Elon,28.0,2405,Monmouth,26.0,2023-10-21T18:00:00.000Z,True
2338,67,Luther,14.0,2564,Simpson College,56.0,2023-10-21T18:00:00.000Z,True
2337,2587,Southwest Minnesota State,17.0,2817,Minnesota St-Moorhead,34.0,2023-10-21T18:00:00.000Z,True
2336,2825,Quincy,14.0,2292,Indianapolis,24.0,2023-10-21T18:00:00.000Z,True
2340,290,Georgia Southern,38.0,2433,Louisiana Monroe,28.0,2023-10-21T18:00:00.000Z,True
2397,2717,Western Carolina,17.0,231,Furman,29.0,2023-10-21T18:30:00.000Z,True
2398,2635,Tennessee Tech,3.0,2546,Southeast Missouri State,28.0,2023-10-21T18:30:00.000Z,True
2395,2220,Fayetteville State,14.0,2304,Johnson C Smith,7.0,2023-10-21T18:30:00.000Z,True
2396,2118,Central Missouri State,77.0,2214,Emporia State,27.0,2023-10-21T18:30:00.000Z,True
2417,2568,Southern Arkansas,20.0,2264,Harding,54.0,2023-10-21T19:00:00.000Z,True
2415,11,Colorado Mesa,42.0,2001,Adams State,7.0,2023-10-21T19:00:00.000Z,True
2414,2654,Truman State,31.0,2911,William Jewell College,10.0,2023-10-21T19:00:00.000Z,True
2413,2400,Mississippi Valley State,6.0,2296,Jackson State,21.0,2023-10-21T19:00:00.000Z,True
2412,2323,Lane,42.0,2355,Virginia Lynchburg,45.0,2023-10-21T19:00:00.000Z,True
2411,2028,Arkansas-Monticello,14.0,2271,Henderson State,42.0,2023-10-21T19:00:00.000Z,True
2410,2634,Tennessee State,54.0,124179,Lincoln University CA,0.0,2023-10-21T19:00:00.000Z,True
2409,49,Dubuque,41.0,63,Buena Vista,0.0,2023-10-21T19:00:00.000Z,True
2408,2442,College of New Jersey,30.0,2248,Gettysburg,13.0,2023-10-21T19:00:00.000Z,True
2407,2029,Arkansas-Pine Bluff,7.0,2016,Alcorn State,31.0,2023-10-21T19:00:00.000Z,True
2406,2171,Denison,35.0,2748,Wooster,31.0,2023-10-21T19:00:00.000Z,True
2405,2714,Western State,62.0,2424,New Mexico Highlands,0.0,2023-10-21T19:00:00.000Z,True
2404,2197,Eastern Illinois,25.0,2803,Bryant,24.0,2023-10-21T19:00:00.000Z,True
2403,2542,Savannah State,14.0,2657,Tuskegee,21.0,2023-10-21T19:00:00.000Z,True
2402,2630,UT Martin,17.0,2127,Charleston Southern,0.0,2023-10-21T19:00:00.000Z,True
2401,79,Southern Illinois,10.0,2571,South Dakota State,17.0,2023-10-21T19:00:00.000Z,True
2400,46,Georgetown,18.0,2142,Colgate,28.0,2023-10-21T19:00:00.000Z,True
2399,2623,Missouri State,28.0,93,Murray State,24.0,2023-10-21T19:00:00.000Z,True
2416,199,Southeastern Oklahoma,32.0,2927,Southwestern Oklahoma,13.0,2023-10-21T19:00:00.000Z,True
2418,2385,Mercyhurst,28.0,367,Gannon,31.0,2023-10-21T19:00:00.000Z,True
2421,2673,Valdosta State,42.0,2560,Shorter,14.0,2023-10-21T19:00:00.000Z,True
2420,611,Seton Hill College,35.0,2291,Indiana PA,28.0,2023-10-21T19:00:00.000Z,True
2422,2876,Lincoln MO,5.0,2403,Missouri Southern State,63.0,2023-10-21T19:00:00.000Z,True
2423,317,Marietta,37.0,191,Heidelberg,14.0,2023-10-21T19:00:00.000Z,True
2424,138,Northwest Missouri State,7.0,90,Pittsburg State,28.0,2023-10-21T19:00:00.000Z,True
2425,2745,UW-Whitewater,37.0,2744,UW-Stout,20.0,2023-10-21T19:00:00.000Z,True
2426,2069,Black Hills State,17.0,2146,Colorado Mines,42.0,2023-10-21T19:00:00.000Z,True
2419,2191,East Central,13.0,200,Southern Nazarene,27.0,2023-10-21T19:00:00.000Z,True
2443,2449,North Dakota State,52.0,2710,Western Illinois,7.0,2023-10-21T19:30:00.000Z,True
2442,366,Ferrum,28.0,2258,Guilford,0.0,2023-10-21T19:30:00.000Z,True
2441,399,Albany,35.0,227,Rhode Island,10.0,2023-10-21T19:30:00.000Z,True
2437,2050,Ball State,24.0,2117,Central Michigan,17.0,2023-10-21T19:30:00.000Z,True
2436,158,Nebraska,17.0,77,Northwestern,9.0,2023-10-21T19:30:00.000Z,True
2435,154,Wake Forest,21.0,221,Pittsburgh,17.0,2023-10-21T19:30:00.000Z,True
2434,277,West Virginia,34.0,197,Oklahoma State,48.0,2023-10-21T19:30:00.000Z,True
2433,2309,Kent State,6.0,2084,Buffalo,24.0,2023-10-21T19:30:00.000Z,True
2431,2729,William & Mary,24.0,119,Towson,34.0,2023-10-21T19:30:00.000Z,True
2432,2294,Iowa,10.0,135,Minnesota,12.0,2023-10-21T19:30:00.000Z,True
2430,2655,Tulane,35.0,249,North Texas,28.0,2023-10-21T19:30:00.000Z,True
2429,142,Missouri,34.0,2579,South Carolina,12.0,2023-10-21T19:30:00.000Z,True
2428,333,Alabama,34.0,2633,Tennessee,20.0,2023-10-21T19:30:00.000Z,True
2427,2459,Northern Illinois,20.0,2199,Eastern Michigan,13.0,2023-10-21T19:30:00.000Z,True
2440,41,Connecticut,21.0,58,South Florida,24.0,2023-10-21T19:30:00.000Z,True
2439,2483,Oregon,38.0,265,Washington State,24.0,2023-10-21T19:30:00.000Z,True
2444,2619,Stony Brook,14.0,160,New Hampshire,45.0,2023-10-21T19:30:00.000Z,True
2438,356,Illinois,21.0,275,Wisconsin,25.0,2023-10-21T19:30:00.000Z,True
2445,2444,Newberry,10.0,2331,Lenoir-Rhyne,24.0,2023-10-21T20:00:00.000Z,True
2459,248,Houston,24.0,251,Texas,31.0,2023-10-21T20:00:00.000Z,True
2446,379,UMass Dartmouth,42.0,114,Fitchburg State,7.0,2023-10-21T20:00:00.000Z,True
2447,2508,Puget Sound,6.0,203,Linfield,55.0,2023-10-21T20:00:00.000Z,True
2448,2486,Pacific Lutheran,49.0,2333,Lewis & Clark,14.0,2023-10-21T20:00:00.000Z,True
2449,18,Bridgewater State,21.0,2909,Westfield State,0.0,2023-10-21T20:00:00.000Z,True
2450,2097,Campbell,34.0,311,Maine,28.0,2023-10-21T20:00:00.000Z,True
2451,2170,Delta State,21.0,110242,West Florida,24.0,2023-10-21T20:00:00.000Z,True
2452,2838,Tiffin,37.0,2316,Kentucky Wesleyan,12.0,2023-10-21T20:00:00.000Z,True
2453,2721,Whitworth,42.0,205,Pacific OR,20.0,2023-10-21T20:00:00.000Z,True
2454,17,Claremont,31.0,29,Redlands,17.0,2023-10-21T20:00:00.000Z,True
2455,2065,Bethune-Cookman,18.0,2582,Southern,28.0,2023-10-21T20:00:00.000Z,True
2456,2318,La Verne,7.0,2923,Pomona-Pitzer,20.0,2023-10-21T20:00:00.000Z,True
2457,2382,Mercer,31.0,2747,Wofford,17.0,2023-10-21T20:00:00.000Z,True
2458,193,Miami OH,17.0,2649,Toledo,21.0,2023-10-21T20:00:00.000Z,True
2460,2502,Portland State,24.0,304,Idaho State,38.0,2023-10-21T20:00:00.000Z,True
2461,2848,Western Oregon,6.0,2395,Midwestern State,33.0,2023-10-21T20:05:00.000Z,True
2462,2837,Texas A&M-Commerce,7.0,2447,Nicholls,27.0,2023-10-21T20:30:00.000Z,True
2469,2085,Buffalo State,44.0,125974,Hilbert College,12.0,2023-10-21T21:00:00.000Z,True
2463,2639,Texas Lutheran,6.0,2194,East Texas Baptist,16.0,2023-10-21T21:00:00.000Z,True
2467,301,San Diego,20.0,2181,Drake,25.0,2023-10-21T21:00:00.000Z,True
2466,2699,West Liberty,35.0,587,Notre Dame College,40.0,2023-10-21T21:00:00.000Z,True
2465,2460,Northern Iowa,27.0,155,North Dakota,0.0,2023-10-21T21:00:00.000Z,True
2464,2396,Miles,28.0,2019,Allen,21.0,2023-10-21T21:00:00.000Z,True
2468,2617,Stephen F. Austin,27.0,2000,Abilene Christian,34.0,2023-10-21T21:00:00.000Z,True
2474,2241,Gardner-Webb,35.0,2198,Eastern Kentucky,32.0,2023-10-21T22:00:00.000Z,True
2473,167,New Mexico,42.0,62,Hawai'i,21.0,2023-10-21T22:00:00.000Z,True
2472,2226,Florida Atlantic,10.0,2636,UT San Antonio,36.0,2023-10-21T22:00:00.000Z,True
2471,2698,West Georgia,38.0,2822,North Greenville,14.0,2023-10-21T22:00:00.000Z,True
2470,2206,Edward Waters,31.0,2013,Albany State GA,27.0,2023-10-21T22:00:00.000Z,True
2475,153,North Carolina,27.0,258,Virginia,31.0,2023-10-21T22:30:00.000Z,True
2492,418,Hendrix College,50.0,2519,Rhodes,49.0,2023-10-21T23:00:00.000Z,True
2476,252,BYU,27.0,2641,Texas Tech,14.0,2023-10-21T23:00:00.000Z,True
2491,2242,Geneva College,45.0,2062,Bethany WV,20.0,2023-10-21T23:00:00.000Z,True
2490,2102,Carnegie Mellon,35.0,2686,Washington & Jefferson,14.0,2023-10-21T23:00:00.000Z,True
2489,2849,Westminster PA,27.0,2018,Allegheny,17.0,2023-10-21T23:00:00.000Z,True
2488,425,Northern State,28.0,2844,Wayne State NE,26.0,2023-10-21T23:00:00.000Z,True
2487,196,Northeastern State,21.0,2122,Central Oklahoma,37.0,2023-10-21T23:00:00.000Z,True
2486,2401,Mississippi College,38.0,2804,Chowan,21.0,2023-10-21T23:00:00.000Z,True
2494,23,San José State,42.0,328,Utah State,21.0,2023-10-21T23:00:00.000Z,True
2485,2453,North Alabama,31.0,3101,Utah Tech,30.0,2023-10-21T23:00:00.000Z,True
2483,331,Eastern Washington,31.0,2692,Weber State,23.0,2023-10-21T23:00:00.000Z,True
2482,2336,Limestone,27.0,2107,Catawba,16.0,2023-10-21T23:00:00.000Z,True
2481,2025,Angelo State,23.0,110243,University of Texas of the Permian Basin,28.0,2023-10-21T23:00:00.000Z,True
2479,2439,UNLV,25.0,36,Colorado State,23.0,2023-10-21T23:00:00.000Z,True
2478,295,Old Dominion,28.0,2026,Appalachian State,21.0,2023-10-21T23:00:00.000Z,True
2477,2032,Arkansas State,17.0,324,Coastal Carolina,27.0,2023-10-21T23:00:00.000Z,True
2484,2627,Tarleton State,42.0,2413,Morehead State,0.0,2023-10-21T23:00:00.000Z,True
2493,2,Auburn,21.0,145,Ole Miss,28.0,2023-10-21T23:00:00.000Z,True
2480,2306,Kansas State,41.0,2628,TCU,3.0,2023-10-21T23:00:00.000Z,True
2496,99,LSU,62.0,349,Army,0.0,2023-10-21T23:30:00.000Z,True
2495,52,Florida State,38.0,150,Duke,20.0,2023-10-21T23:30:00.000Z,True
2497,127,Michigan State,0.0,130,Michigan,49.0,2023-10-21T23:30:00.000Z,True
2503,253,Southern Utah,45.0,2046,Austin Peay,48.0,2023-10-22T00:00:00.000Z,True
2506,2640,Texas Southern,21.0,50,Florida A&M,31.0,2023-10-22T00:00:00.000Z,True
2505,13,Cal Poly,24.0,2458,Northern Colorado,17.0,2023-10-22T00:00:00.000Z,True
2504,2377,McNeese,24.0,2916,Incarnate Word,35.0,2023-10-22T00:00:00.000Z,True
2502,309,Louisiana,17.0,2247,Georgia State,20.0,2023-10-22T00:00:00.000Z,True
2501,2390,Miami,28.0,228,Clemson,20.0,2023-10-22T00:00:00.000Z,True
2500,30,USC,32.0,254,Utah,34.0,2023-10-22T00:00:00.000Z,True
2499,2201,Eastern New Mexico,14.0,2658,Texas A&M-Kingsville,35.0,2023-10-22T00:00:00.000Z,True
2498,319,Oklahoma Baptist,28.0,2823,Northwestern Oklahoma State,7.0,2023-10-22T00:00:00.000Z,True
2508,2120,Central Washington,30.0,2704,West Texas A&M,14.0,2023-10-22T01:00:00.000Z,True
2507,21,San Diego State,0.0,2440,Nevada,6.0,2023-10-22T01:00:00.000Z,True
2510,411,Chapman,38.0,2094,Cal Lutheran,10.0,2023-10-22T02:00:00.000Z,True
2509,415,George Fox University,63.0,2930,Willamette,10.0,2023-10-22T02:00:00.000Z,True
2512,16,Sacramento State,30.0,147,Montana State,42.0,2023-10-22T02:30:00.000Z,True
2511,264,Washington,15.0,9,Arizona State,7.0,2023-10-22T02:30:00.000Z,True
2513,24,Stanford,7.0,26,UCLA,42.0,2023-10-22T02:30:00.000Z,True
2514,2348,Louisiana Tech,24.0,166,New Mexico State,27.0,2023-10-24T23:00:00.000Z,True
2515,98,Western Kentucky,29.0,2335,Liberty,42.0,2023-10-24T23:30:00.000Z,True
2516,2229,Florida International,16.0,55,Jacksonville State,41.0,2023-10-25T23:00:00.000Z,True
2517,2534,Sam Houston State,34.0,2638,UTEP,37.0,2023-10-26T00:00:00.000Z,True
2520,2115,Central Connecticut,23.0,112358,Long Island University,24.0,2023-10-26T23:00:00.000Z,True
2518,2560,Shorter,35.0,2698,West Georgia,41.0,2023-10-26T23:00:00.000Z,True
2519,2876,Lincoln MO,17.0,2201,Eastern New Mexico,62.0,2023-10-26T23:00:00.000Z,True
2521,200,Southern Nazarene,28.0,2888,Ouachita Baptist,49.0,2023-10-26T23:00:00.000Z,True
2522,290,Georgia Southern,44.0,2247,Georgia State,27.0,2023-10-26T23:30:00.000Z,True
2523,259,Virginia Tech,38.0,183,Syracuse,10.0,2023-10-26T23:30:00.000Z,True
2524,2428,North Carolina Central,62.0,2569,South Carolina State,28.0,2023-10-26T23:30:00.000Z,True
2525,219,Pennsylvania,26.0,225,Brown,30.0,2023-10-27T23:00:00.000Z,True
2526,2429,Charlotte,16.0,2226,Florida Atlantic,38.0,2023-10-27T23:30:00.000Z,True
2527,125974,Hilbert College,27.0,101161,Lyon College,43.0,2023-10-28T15:00:00.000Z,True
2549,2567,SMU,69.0,202,Tulsa,10.0,2023-10-28T16:00:00.000Z,True
2550,2280,Husson,13.0,452,Endicott College,23.0,2023-10-28T16:00:00.000Z,True
2551,15,Anna Maria College,50.0,417,Gallaudet,7.0,2023-10-28T16:00:00.000Z,True
2553,391,Oberlin,7.0,2980,Ohio Wesleyan,50.0,2023-10-28T16:00:00.000Z,True
2554,213,Penn State,33.0,84,Indiana,24.0,2023-10-28T16:00:00.000Z,True
2555,40,Curry,48.0,2884,Nichols,46.0,2023-10-28T16:00:00.000Z,True
2556,103,Boston College,21.0,41,Connecticut,14.0,2023-10-28T16:00:00.000Z,True
2557,77,Northwestern,33.0,120,Maryland,27.0,2023-10-28T16:00:00.000Z,True
2558,245,Texas A&M,30.0,2579,South Carolina,17.0,2023-10-28T16:00:00.000Z,True
2559,2169,Delaware State,10.0,47,Howard,17.0,2023-10-28T16:00:00.000Z,True
2560,2681,Wagner,28.0,284,Stonehill,17.0,2023-10-28T16:00:00.000Z,True
2561,2523,Robert Morris,13.0,2635,Tennessee Tech,38.0,2023-10-28T16:00:00.000Z,True
2562,43,Yale,35.0,171,Columbia,7.0,2023-10-28T16:00:00.000Z,True
2563,349,Army,14.0,113,UMass,21.0,2023-10-28T16:00:00.000Z,True
2552,18,Bridgewater State,14.0,379,UMass Dartmouth,34.0,2023-10-28T16:00:00.000Z,True
2548,2116,UCF,28.0,277,West Virginia,41.0,2023-10-28T16:00:00.000Z,True
2543,2858,California PA,58.0,2385,Mercyhurst,19.0,2023-10-28T16:00:00.000Z,True
2545,2336,Limestone,28.0,2444,Newberry,24.0,2023-10-28T16:00:00.000Z,True
2542,81,Springfield,21.0,2383,Merchant Marine,14.0,2023-10-28T16:00:00.000Z,True
2541,83,DePauw,58.0,352,Kenyon,7.0,2023-10-28T16:00:00.000Z,True
2540,2838,Tiffin,40.0,2682,Walsh,13.0,2023-10-28T16:00:00.000Z,True
2539,110254,Davenport,24.0,129,Saginaw Valley,21.0,2023-10-28T16:00:00.000Z,True
2538,587,Notre Dame College,28.0,112335,Wheeling Jesuit,25.0,2023-10-28T16:00:00.000Z,True
2537,2224,Findlay,24.0,2477,Ohio Dominican,3.0,2023-10-28T16:00:00.000Z,True
2536,2808,Delaware Valley,21.0,471,Stevenson,14.0,2023-10-28T16:00:00.000Z,True
2535,2909,Westfield State,19.0,2972,Plymouth State,20.0,2023-10-28T16:00:00.000Z,True
2534,154,Wake Forest,16.0,52,Florida State,41.0,2023-10-28T16:00:00.000Z,True
2533,2305,Kansas,38.0,201,Oklahoma,33.0,2023-10-28T16:00:00.000Z,True
2532,2529,Sacred Heart,0.0,2184,Duquesne,27.0,2023-10-28T16:00:00.000Z,True
2531,109,MIT,29.0,2467,Norwich,26.0,2023-10-28T16:00:00.000Z,True
2546,2528,Rensselaer,49.0,184,Rochester,10.0,2023-10-28T16:00:00.000Z,True
2529,110,Mass Maritime,3.0,2967,Framingham State,28.0,2023-10-28T16:00:00.000Z,True
2528,122774,Keystone,14.0,2108,Catholic University,26.0,2023-10-28T16:00:00.000Z,True
2547,2306,Kansas State,41.0,248,Houston,0.0,2023-10-28T16:00:00.000Z,True
2530,374,St. John Fisher,30.0,365,Alfred,12.0,2023-10-28T16:00:00.000Z,True
2544,611,Seton Hill College,38.0,2205,Edinboro,28.0,2023-10-28T16:00:00.000Z,True
2565,2740,Wisconsin-La Crosse,59.0,2738,Wisconsin-Eau Claire,14.0,2023-10-28T16:30:00.000Z,True
2564,46,Georgetown,25.0,322,Lafayette,35.0,2023-10-28T16:30:00.000Z,True
2591,209,Lock Haven,27.0,223,West Chester,42.0,2023-10-28T17:00:00.000Z,True
2623,119,Towson,13.0,48,Delaware,51.0,2023-10-28T17:00:00.000Z,True
2624,433,Westminster,6.0,2257,Greenville,38.0,2023-10-28T17:00:00.000Z,True
2625,323,Moravian,14.0,216,Susquehanna,33.0,2023-10-28T17:00:00.000Z,True
2626,126,Kalamazoo,17.0,2812,Hope,63.0,2023-10-28T17:00:00.000Z,True
2627,2199,Eastern Michigan,21.0,2711,Western Michigan,45.0,2023-10-28T17:00:00.000Z,True
2628,388,Lebanon Valley,34.0,111674,Alvernia University,26.0,2023-10-28T17:00:00.000Z,True
2629,127954,Eastern University,19.0,2221,FDU-Florham,24.0,2023-10-28T17:00:00.000Z,True
2630,2970,William Paterson,13.0,3112,Christopher Newport,33.0,2023-10-28T17:00:00.000Z,True
2631,340,Bowdoin,,2977,Trinity CT,,2023-10-28T17:00:00.000Z,False
2632,2369,Mars Hill,49.0,2842,UVA-Wise,18.0,2023-10-28T17:00:00.000Z,True
2633,2222,Ferris State,56.0,2022,American International,0.0,2023-10-28T17:00:00.000Z,True
2634,175,Ithaca,62.0,2085,Buffalo State,0.0,2023-10-28T17:00:00.000Z,True
2636,2896,Southern Virginia,7.0,2256,Greensboro,47.0,2023-10-28T17:00:00.000Z,True
2622,2248,Gettysburg,25.0,2175,Dickinson,28.0,2023-10-28T17:00:00.000Z,True
2637,121,Bates College,,2731,Williams,,2023-10-28T17:00:00.000Z,False
2589,308,Ashland,28.0,2646,Thomas More,20.0,2023-10-28T17:00:00.000Z,True
2588,2013,Albany State GA,48.0,2396,Miles,7.0,2023-10-28T17:00:00.000Z,True
2587,341,Frostburg State,25.0,2128,Charleston WV,28.0,2023-10-28T17:00:00.000Z,True
2586,2234,Franklin & Marshall,40.0,2871,Kean,14.0,2023-10-28T17:00:00.000Z,True
2585,2181,Drake,33.0,56,Stetson,7.0,2023-10-28T17:00:00.000Z,True
2584,2614,St. Vincent,20.0,2849,Westminster PA,22.0,2023-10-28T17:00:00.000Z,True
2583,2018,Allegheny,27.0,2644,Thiel College,3.0,2023-10-28T17:00:00.000Z,True
2582,2757,Berry College,53.0,418,Hendrix College,6.0,2023-10-28T17:00:00.000Z,True
2581,2119,Central State,17.0,2323,Lane,14.0,2023-10-28T17:00:00.000Z,True
2580,2800,Alma College,41.0,354,Olivet College,20.0,2023-10-28T17:00:00.000Z,True
2635,174,Hobart,35.0,2779,St Lawrence,0.0,2023-10-28T17:00:00.000Z,True
